Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
  0.07      7.11     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9572)
  0.07      7.12     0.01                             blake2b_compress (blake2b-ref.c:208 @ 961b)
  0.07      7.12     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9679)
  0.07      7.13     0.01                             blake2b_compress (blake2b-ref.c:209 @ 96a7)
  0.07      7.13     0.01                             blake2b_compress (blake2b-ref.c:209 @ 96bb)
  0.07      7.14     0.01                             blake2b_compress (blake2b-ref.c:209 @ 972d)
  0.07      7.14     0.01                             blake2b_compress (blake2b-ref.c:210 @ 99a2)
  0.07      7.15     0.01                             blake2b_compress (blake2b-ref.c:210 @ 99e2)
  0.07      7.15     0.01                             blake2b_compress (blake2b-ref.c:210 @ 99ec)
  0.07      7.16     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9a8b)
  0.07      7.16     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9c36)
  0.07      7.17     0.01                             rotr64 (blake2-impl.h:155 @ 85d6)
  0.07      7.17     0.01                             rotr64 (blake2-impl.h:155 @ 85f2)
  0.07      7.18     0.01                             rotr64 (blake2-impl.h:155 @ 860c)
  0.07      7.18     0.01                             rotr64 (blake2-impl.h:155 @ 86a6)
  0.07      7.19     0.01                             rotr64 (blake2-impl.h:155 @ 86db)
  0.07      7.19     0.01                             rotr64 (blake2-impl.h:155 @ 8768)
  0.07      7.20     0.01                             rotr64 (blake2-impl.h:155 @ 877f)
  0.07      7.20     0.01                             rotr64 (blake2-impl.h:155 @ 8793)
  0.07      7.21     0.01                             rotr64 (blake2-impl.h:155 @ 87b7)
  0.07      7.21     0.01                             rotr64 (blake2-impl.h:155 @ 87f3)
  0.07      7.22     0.01                             rotr64 (blake2-impl.h:155 @ 880e)
  0.07      7.22     0.01                             rotr64 (blake2-impl.h:155 @ 892e)
  0.07      7.23     0.01                             rotr64 (blake2-impl.h:155 @ 8a3e)
  0.07      7.23     0.01                             rotr64 (blake2-impl.h:155 @ 8ade)
  0.07      7.24     0.01                             rotr64 (blake2-impl.h:155 @ 8bce)
  0.07      7.24     0.01                             rotr64 (blake2-impl.h:155 @ 8bdf)
  0.07      7.25     0.01                             rotr64 (blake2-impl.h:155 @ 8c46)
  0.07      7.25     0.01                             rotr64 (blake2-impl.h:155 @ 8cd2)
  0.07      7.26     0.01                             rotr64 (blake2-impl.h:155 @ 8dee)
  0.07      7.26     0.01                             rotr64 (blake2-impl.h:155 @ 8e2f)
  0.07      7.27     0.01                             rotr64 (blake2-impl.h:155 @ 8e5e)
  0.07      7.27     0.01                             rotr64 (blake2-impl.h:155 @ 8e9e)
  0.07      7.28     0.01                             rotr64 (blake2-impl.h:155 @ 8eb2)
  0.07      7.28     0.01                             rotr64 (blake2-impl.h:155 @ 8ee4)
  0.07      7.29     0.01                             rotr64 (blake2-impl.h:155 @ 8eee)
  0.07      7.29     0.01                             rotr64 (blake2-impl.h:155 @ 8f37)
  0.07      7.30     0.01                             rotr64 (blake2-impl.h:155 @ 902e)
  0.07      7.30     0.01                             rotr64 (blake2-impl.h:155 @ 91a7)
  0.07      7.31     0.01                             rotr64 (blake2-impl.h:155 @ 91ae)
  0.07      7.31     0.01                             rotr64 (blake2-impl.h:155 @ 91ef)
  0.07      7.32     0.01                             rotr64 (blake2-impl.h:155 @ 9233)
  0.07      7.32     0.01                             rotr64 (blake2-impl.h:155 @ 9272)
  0.07      7.33     0.01                             rotr64 (blake2-impl.h:155 @ 92bf)
  0.07      7.33     0.01                             rotr64 (blake2-impl.h:155 @ 92d3)
  0.07      7.34     0.01                             rotr64 (blake2-impl.h:155 @ 9333)
  0.07      7.34     0.01                             rotr64 (blake2-impl.h:155 @ 934e)
  0.07      7.35     0.01                             rotr64 (blake2-impl.h:155 @ 938e)
